date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren_period,yr_renovated_dt,date_dt
5/16/2014,862500.0,4,2.75,3280,24440,2.0,0.0,0.0,3,10,3280,0.0,1996,1996.0,98077,47.7073,-122.07,3490,25138,19.0,1996,2014-05-16
6/11/2014,1090000.0,5,2.5,2340,6000,2.0,0.0,0.0,4,10,2340,0.0,1922,1922.0,98144,47.5764,-122.287,2350,6000,93.0,1922,2014-06-11
6/26/2014,575000.0,5,3.0,3690,49709,1.0,0.0,2.0,3,9,2690,1000.0,1960,1960.0,98198,47.3908,-122.32,2590,8691,55.0,1960,2014-06-26
12/30/2014,250000.0,1,1.0,720,123710,1.0,0.0,0.0,4,6,720,0.0,1935,1935.0,98092,47.2893,-122.084,1860,297514,80.0,1935,2014-12-30
5/6/2015,310000.0,7,1.5,2660,15111,1.5,0.0,0.0,4,7,2660,0.0,1962,1962.0,98059,47.4644,-122.066,1710,15429,53.0,1962,2015-05-06
10/9/2014,1400000.0,5,3.25,4300,9270,2.0,0.0,3.0,3,10,2910,1390.0,1957,2009.0,98116,47.5717,-122.40899999999999,2780,6610,6.0,2009,2014-10-09
12/16/2014,284850.0,3,1.5,1590,8256,1.0,0.0,1.0,3,7,1090,500.0,1969,1969.0,98003,47.3488,-122.304,1950,7840,46.0,1969,2014-12-16
2/19/2015,570000.0,4,2.5,2590,7910,2.0,0.0,0.0,3,9,2590,0.0,2003,2003.0,98028,47.7378,-122.24799999999999,2110,11761,12.0,2003,2015-02-19
10/3/2014,304000.0,3,1.75,1720,6000,1.0,0.0,2.0,3,7,1000,720.0,1954,1954.0,98178,47.4999,-122.223,1690,6000,61.0,1954,2014-10-03
12/16/2014,560000.0,4,2.5,1790,9787,1.0,0.0,2.0,4,8,1240,550.0,1983,1983.0,98056,47.5344,-122.189,1790,9787,32.0,1983,2014-12-16
8/26/2014,325000.0,3,1.0,1590,8160,1.0,0.0,1.0,3,7,1090,500.0,1954,1954.0,98198,47.4013,-122.321,1540,10500,61.0,1954,2014-08-26
2/6/2015,557510.0,4,2.0,1580,4800,1.5,0.0,2.0,3,7,1580,0.0,1912,1912.0,98136,47.5454,-122.383,1580,4800,103.0,1912,2015-02-06
4/20/2015,305000.0,4,2.25,2580,8820,1.0,0.0,0.0,4,9,1620,960.0,1967,1967.0,98023,47.3122,-122.376,2140,8400,48.0,1967,2015-04-20
9/2/2014,320000.0,5,1.0,1740,27350,1.0,0.0,0.0,4,5,1740,0.0,1958,1958.0,98059,47.4809,-122.15299999999999,2760,10749,57.0,1958,2014-09-02
9/5/2014,455000.0,5,2.25,3470,28212,1.5,0.0,0.0,4,8,2790,680.0,1978,1978.0,98042,47.3342,-122.10799999999999,2020,28177,37.0,1978,2014-09-05
9/4/2014,383001.0,3,1.0,1180,7210,1.0,0.0,0.0,4,7,1180,0.0,1963,1963.0,98034,47.7267,-122.241,1700,7210,52.0,1963,2014-09-04
6/5/2014,545000.0,3,1.75,1700,51649,1.5,0.0,0.0,5,6,1700,0.0,1931,1931.0,98059,47.4704,-122.07600000000001,1100,39504,84.0,1931,2014-06-05
4/8/2015,487500.0,2,1.0,1190,5000,1.0,0.0,0.0,3,7,1190,0.0,1925,1925.0,98116,47.5717,-122.382,1600,5000,90.0,1925,2015-04-08
7/2/2014,345000.0,5,2.5,2450,6994,2.0,0.0,0.0,3,8,2450,0.0,2002,2002.0,98030,47.3572,-122.19200000000001,1940,6035,13.0,2002,2014-07-02
6/4/2014,583000.0,6,2.75,2630,16411,1.0,0.0,0.0,4,8,1650,980.0,1974,1974.0,98052,47.6309,-122.09299999999999,2250,12255,41.0,1974,2014-06-04
8/12/2014,534950.0,3,2.25,2130,12286,2.0,0.0,0.0,3,8,2130,0.0,1977,1977.0,98052,47.6471,-122.11399999999999,2130,10158,38.0,1977,2014-08-12
8/12/2014,403504.0,4,1.0,1060,5750,1.0,0.0,0.0,3,6,950,110.0,1904,1904.0,98199,47.6562,-122.389,1790,5857,111.0,1904,2014-08-12
4/27/2015,500000.0,3,1.75,1480,6120,1.5,0.0,0.0,3,7,1480,0.0,1946,1946.0,98115,47.6858,-122.295,1480,6120,69.0,1946,2015-04-27
2/24/2015,319502.0,3,1.75,1610,38707,1.0,0.0,0.0,3,7,1610,0.0,1990,1990.0,98010,47.3778,-122.001,1930,45151,25.0,1990,2015-02-24
11/12/2014,525000.0,4,2.75,2440,5080,2.0,0.0,0.0,3,8,1750,690.0,1960,1960.0,98126,47.5547,-122.37899999999999,1920,6375,55.0,1960,2014-11-12
5/6/2014,563000.0,4,3.0,3100,15480,2.0,0.0,0.0,3,8,2400,700.0,1996,1996.0,98028,47.7466,-122.241,2000,42500,19.0,1996,2014-05-06
8/4/2014,898500.0,4,2.75,2890,5000,1.5,0.0,0.0,3,8,1990,900.0,1911,2014.0,98117,47.6768,-122.363,1080,3750,1.0,2014,2014-08-04
5/7/2014,651000.0,3,2.5,3240,108366,2.0,0.0,0.0,4,10,3240,0.0,1991,1991.0,98042,47.327,-122.094,2090,108366,24.0,1991,2014-05-07
12/1/2014,450000.0,4,2.75,2900,6400,2.0,0.0,0.0,3,7,2040,860.0,1911,1970.0,98136,47.5563,-122.39299999999999,1340,6144,45.0,1970,2014-12-01
3/21/2015,665000.0,4,2.25,2650,8149,1.0,0.0,0.0,4,8,1610,1040.0,1975,1975.0,98006,47.5624,-122.176,2290,8019,40.0,1975,2015-03-21
11/2/2014,825000.0,4,2.5,2560,4000,2.0,0.0,0.0,5,8,1610,950.0,1929,1929.0,98117,47.6885,-122.38600000000001,1760,4000,86.0,1929,2014-11-02
6/25/2014,200000.0,3,1.0,1150,4800,1.5,0.0,0.0,4,6,1150,0.0,1938,1938.0,98002,47.3101,-122.212,1310,9510,77.0,1938,2014-06-25
9/4/2014,295000.0,3,2.0,1760,6092,1.0,0.0,0.0,3,7,1760,0.0,1998,1998.0,98030,47.3838,-122.184,2590,6255,17.0,1998,2014-09-04
12/15/2014,748000.0,4,2.5,3220,8379,2.0,0.0,0.0,3,10,3220,0.0,2004,2004.0,98034,47.7043,-122.19200000000001,2720,7635,11.0,2004,2014-12-15
7/14/2014,580000.0,3,2.5,3200,18750,1.0,0.0,0.0,2,9,2660,540.0,1967,1996.0,98027,47.5717,-122.12,3200,22475,19.0,1996,2014-07-14
2/12/2015,275000.0,3,1.0,1250,10744,1.0,0.0,0.0,3,6,1250,0.0,1942,1942.0,98198,47.4226,-122.32700000000001,1500,10710,73.0,1942,2015-02-12
3/26/2015,196000.0,3,1.0,1000,8470,1.0,0.0,0.0,4,6,1000,0.0,1963,1963.0,98023,47.3056,-122.37,1020,8470,52.0,1963,2015-03-26
5/22/2014,235750.0,2,1.0,740,11250,1.0,0.0,0.0,2,6,740,0.0,1938,1938.0,98146,47.5036,-122.36200000000001,1390,11250,77.0,1938,2014-05-22
3/23/2015,315000.0,3,2.25,2170,8480,1.0,0.0,0.0,3,8,2170,0.0,1965,1965.0,98148,47.4562,-122.33,2080,8452,50.0,1965,2015-03-23
8/25/2014,338000.0,4,2.5,2370,10631,2.0,0.0,0.0,3,8,2370,0.0,1999,1999.0,98003,47.3473,-122.302,2200,8297,16.0,1999,2014-08-25
1/21/2015,353000.0,4,2.5,2300,4249,2.0,0.0,0.0,3,8,2300,0.0,2006,2006.0,98038,47.3516,-122.0,2390,4385,9.0,2006,2015-01-21
6/27/2014,235000.0,3,1.75,1400,6300,1.0,0.0,0.0,3,7,1400,0.0,1998,1998.0,98022,47.2074,-122.001,1400,8490,17.0,1998,2014-06-27
3/20/2015,569999.0,3,2.5,3080,13880,2.0,0.0,0.0,3,9,3080,0.0,1990,1990.0,98038,47.3726,-122.025,2780,15318,25.0,1990,2015-03-20
9/18/2014,505000.0,4,2.25,2350,12540,2.0,0.0,0.0,3,8,2350,0.0,1968,1968.0,98177,47.7732,-122.382,2090,7964,47.0,1968,2014-09-18
3/6/2015,1230000.0,4,3.0,2660,4600,1.5,0.0,0.0,3,8,1820,840.0,1906,1906.0,98112,47.6258,-122.305,2350,4600,109.0,1906,2015-03-06
5/14/2014,299000.0,2,1.75,1250,34395,1.0,0.0,0.0,4,7,1250,0.0,1950,1950.0,98003,47.2802,-122.316,1910,26042,65.0,1950,2014-05-14
10/16/2014,240000.0,3,2.0,1100,6360,1.0,0.0,0.0,3,7,1100,0.0,1991,1991.0,98038,47.3878,-122.052,1620,6360,24.0,1991,2014-10-16
2/13/2015,1960000.0,3,1.75,3330,12566,1.0,1.0,4.0,4,8,1940,1390.0,1960,1960.0,98040,47.5287,-122.22,3730,16560,55.0,1960,2015-02-13
9/11/2014,1270000.0,4,3.25,3640,3604,2.0,0.0,2.0,5,9,1960,1680.0,1913,1913.0,98122,47.6145,-122.28399999999999,1940,4600,102.0,1913,2014-09-11
4/14/2015,405000.0,2,1.75,1350,2653,2.0,0.0,0.0,3,7,1350,0.0,1986,1986.0,98033,47.6934,-122.184,1370,4115,29.0,1986,2015-04-14
6/24/2014,304000.0,4,2.0,1310,8454,1.0,0.0,0.0,4,7,1310,0.0,1953,1953.0,98155,47.7572,-122.318,1320,8274,62.0,1953,2014-06-24
10/10/2014,272000.0,4,2.25,1800,5555,2.0,0.0,0.0,3,7,1800,0.0,2003,2003.0,98038,47.3498,-122.052,1810,5669,12.0,2003,2014-10-10
6/20/2014,412000.0,2,1.0,1260,3960,1.0,0.0,0.0,3,6,690,570.0,1925,1925.0,98117,47.6899,-122.391,1250,3960,90.0,1925,2014-06-20
7/18/2014,698000.0,4,2.5,2990,7231,2.0,0.0,0.0,3,9,2990,0.0,2001,2001.0,98075,47.5623,-122.03200000000001,3160,8339,14.0,2001,2014-07-18
6/9/2014,400000.0,2,1.0,1140,5100,1.0,0.0,0.0,3,7,1140,0.0,1942,1942.0,98136,47.5323,-122.383,1230,5100,73.0,1942,2014-06-09
11/20/2014,305000.0,3,2.5,2100,6825,2.0,0.0,0.0,3,8,2100,0.0,1994,1994.0,98055,47.4314,-122.189,2180,7614,21.0,1994,2014-11-20
9/10/2014,585000.0,4,2.0,2400,12753,1.0,0.0,0.0,4,7,2400,0.0,1962,1962.0,98033,47.6947,-122.177,1830,12060,53.0,1962,2014-09-10
8/12/2014,190000.0,2,1.5,1400,9031,1.0,0.0,0.0,3,7,960,440.0,1982,1982.0,98023,47.2915,-122.368,1450,7658,33.0,1982,2014-08-12
7/20/2014,760000.0,4,2.5,2990,12788,2.0,0.0,0.0,3,10,2990,0.0,1988,1988.0,98075,47.5601,-122.037,3250,12212,27.0,1988,2014-07-20
5/27/2014,570000.0,3,1.75,1930,36210,1.0,0.0,0.0,3,8,1930,0.0,1977,1977.0,98072,47.7692,-122.12799999999999,1930,35060,38.0,1977,2014-05-27
11/6/2014,144000.0,3,1.0,980,6800,1.0,0.0,0.0,3,6,980,0.0,1946,1946.0,98058,47.4411,-122.186,1140,9975,69.0,1946,2014-11-06
6/24/2014,139000.0,2,1.0,690,5280,1.0,0.0,0.0,4,5,690,0.0,1942,1942.0,98056,47.4953,-122.18700000000001,1140,4860,73.0,1942,2014-06-24
11/19/2014,525000.0,4,1.5,1430,6380,1.5,0.0,0.0,4,7,1130,300.0,1945,1945.0,98115,47.6942,-122.319,1570,6380,70.0,1945,2014-11-19
7/16/2014,293000.0,1,1.0,1110,5421,1.0,0.0,0.0,3,6,1110,0.0,1935,1935.0,98177,47.7322,-122.359,1230,8100,80.0,1935,2014-07-16
4/27/2015,267100.0,2,2.5,1250,1580,2.0,0.0,0.0,3,7,1030,220.0,2005,2005.0,98106,47.5243,-122.36,1250,1361,10.0,2005,2015-04-27
4/21/2015,1500000.0,4,3.25,3470,5222,2.0,0.0,0.0,3,10,2830,640.0,2005,2005.0,98033,47.6845,-122.209,3090,6758,10.0,2005,2015-04-21
10/28/2014,240000.0,3,2.25,1500,15334,2.0,0.0,0.0,4,7,1500,0.0,1992,1992.0,98042,47.3719,-122.09100000000001,1530,8102,23.0,1992,2014-10-28
4/9/2015,975000.0,3,2.5,2530,7000,2.5,0.0,4.0,3,9,2530,0.0,1915,1999.0,98136,47.5465,-122.398,2380,7000,16.0,1999,2015-04-09
6/18/2014,279950.0,5,1.75,2150,7171,1.0,0.0,0.0,4,7,1460,690.0,1970,1970.0,98031,47.3952,-122.176,1710,7300,45.0,1970,2014-06-18
1/27/2015,405000.0,3,1.75,1260,7373,1.0,0.0,0.0,4,7,1260,0.0,1979,1979.0,98034,47.7296,-122.23299999999999,1360,7373,36.0,1979,2015-01-27
5/16/2014,400000.0,3,2.5,2740,83199,2.0,0.0,4.0,3,9,2740,0.0,1973,1973.0,98032,47.3581,-122.266,2500,29269,42.0,1973,2014-05-16
11/24/2014,225000.0,3,1.0,960,6500,1.0,0.0,0.0,4,5,960,0.0,1954,1954.0,98056,47.497,-122.171,1150,6500,61.0,1954,2014-11-24
12/29/2014,250000.0,3,1.0,1520,7800,1.0,0.0,0.0,4,7,1120,400.0,1967,1967.0,98032,47.3784,-122.29,1740,8000,48.0,1967,2014-12-29
3/31/2015,272950.0,3,2.25,1570,9096,1.0,0.0,0.0,4,7,1180,390.0,1991,1991.0,98022,47.1937,-121.99,1570,8418,24.0,1991,2015-03-31
7/22/2014,625000.0,5,1.0,3240,5324,2.0,0.0,0.0,3,9,3240,0.0,2007,2007.0,98065,47.523,-121.875,3240,6036,8.0,2007,2014-07-22
7/18/2014,670000.0,3,1.75,1280,2147,1.5,0.0,0.0,4,7,1280,0.0,1910,1910.0,98102,47.6362,-122.324,2010,2640,105.0,1910,2014-07-18
4/1/2015,1070000.0,3,2.5,2130,3545,3.0,0.0,0.0,5,9,2130,0.0,1990,1990.0,98109,47.6389,-122.34899999999999,1970,3464,25.0,1990,2015-04-01
6/18/2014,540000.0,3,1.75,1970,8200,1.0,0.0,0.0,5,8,1420,550.0,1963,1963.0,98177,47.7602,-122.363,2140,8000,52.0,1963,2014-06-18
11/5/2014,525000.0,3,2.5,2990,6725,2.0,0.0,0.0,3,9,2990,0.0,2003,2003.0,98059,47.4928,-122.14200000000001,2790,6725,12.0,2003,2014-11-05
3/3/2015,425000.0,2,1.0,1160,17700,1.0,0.0,0.0,3,7,1160,0.0,1947,1947.0,98133,47.7244,-122.331,1440,9000,68.0,1947,2015-03-03
6/2/2014,465500.0,3,1.75,1890,7004,1.0,0.0,0.0,3,7,1290,600.0,1965,1965.0,98118,47.5557,-122.28,1440,5378,50.0,1965,2014-06-02
7/17/2014,443500.0,3,2.5,2170,5866,2.0,0.0,0.0,3,7,2170,0.0,2006,2006.0,98065,47.5403,-121.889,2440,5798,9.0,2006,2014-07-17
12/3/2014,350000.0,4,2.25,1570,499571,1.0,0.0,3.0,4,7,1570,0.0,1972,1972.0,98022,47.1808,-122.023,1700,181708,43.0,1972,2014-12-03
9/18/2014,850000.0,3,2.5,3260,91911,2.0,0.0,0.0,4,9,3260,0.0,1984,1984.0,98077,47.736999999999995,-122.074,2520,65775,31.0,1984,2014-09-18
2/20/2015,205000.0,3,2.25,1250,952,3.0,0.0,0.0,3,8,1250,0.0,2008,2008.0,98133,47.7098,-122.333,1250,1030,7.0,2008,2015-02-20
6/26/2014,315000.0,4,2.5,1940,10200,1.0,0.0,0.0,4,8,1140,800.0,1977,1977.0,98042,47.4157,-122.161,1920,12600,38.0,1977,2014-06-26
6/23/2014,470000.0,3,2.5,2150,8221,2.0,0.0,0.0,3,8,2150,0.0,1992,1992.0,98059,47.5085,-122.15,2490,7951,23.0,1992,2014-06-23
7/29/2014,1100000.0,4,2.25,3310,8540,1.0,0.0,4.0,4,9,1660,1650.0,1973,1973.0,98006,47.5603,-122.15799999999999,3450,9566,42.0,1973,2014-07-29
11/20/2014,340000.0,3,1.75,3400,46382,1.0,0.0,0.0,3,7,2050,1350.0,1979,1979.0,98053,47.6458,-121.955,2320,20624,36.0,1979,2014-11-20
6/18/2014,310000.0,4,2.5,2660,12672,1.0,0.0,0.0,4,8,1740,920.0,1960,1960.0,98003,47.3334,-122.323,2280,12477,55.0,1960,2014-06-18
6/2/2014,305000.0,3,1.0,950,13475,1.0,0.0,0.0,3,7,950,0.0,1950,1950.0,98155,47.7543,-122.306,1240,8910,65.0,1950,2014-06-02
7/10/2014,307150.0,3,1.5,1480,6752,1.0,0.0,0.0,4,7,1480,0.0,1959,1959.0,98056,47.4993,-122.176,1450,8023,56.0,1959,2014-07-10
7/1/2014,729032.0,4,2.5,2840,12866,1.0,0.0,0.0,4,9,1780,1060.0,1977,1977.0,98005,47.6388,-122.167,2840,13209,38.0,1977,2014-07-01
3/3/2015,750000.0,5,2.5,3240,9960,1.0,0.0,1.0,3,8,2020,1220.0,1958,1958.0,98008,47.5858,-122.11200000000001,2730,10400,57.0,1958,2015-03-03
2/3/2015,289000.0,4,2.5,1961,3207,2.0,0.0,0.0,3,7,1961,0.0,2006,2006.0,98042,47.3507,-122.16,1961,3401,9.0,2006,2015-02-03
4/15/2015,480000.0,3,1.0,1100,5700,1.0,0.0,0.0,3,7,1100,0.0,1950,1950.0,98115,47.6883,-122.28200000000001,1560,6588,65.0,1950,2015-04-15
2/19/2015,529000.0,3,1.75,1500,7367,1.0,0.0,0.0,3,8,1500,0.0,1974,1974.0,98033,47.6722,-122.167,1920,7579,41.0,1974,2015-02-19
7/28/2014,585000.0,3,1.75,1480,4800,2.0,0.0,0.0,4,7,1140,340.0,1944,1944.0,98199,47.6567,-122.397,1810,4800,71.0,1944,2014-07-28
9/25/2014,704000.0,4,2.75,2510,12500,1.0,0.0,0.0,5,8,2050,460.0,1976,1976.0,98052,47.6278,-122.11,2200,12088,39.0,1976,2014-09-25
3/4/2015,607000.0,4,2.0,1490,4054,1.5,0.0,0.0,5,7,1490,0.0,1926,1926.0,98115,47.6744,-122.301,1510,3889,89.0,1926,2015-03-04
3/10/2015,580000.0,3,2.25,2190,8188,2.0,0.0,0.0,3,8,1810,380.0,1978,1978.0,98052,47.6883,-122.113,2190,8374,37.0,1978,2015-03-10
8/5/2014,875000.0,5,2.5,2530,8564,2.0,0.0,0.0,4,8,2530,0.0,1976,1976.0,98006,47.5622,-122.15299999999999,2480,8714,39.0,1976,2014-08-05
10/15/2014,610000.0,4,2.5,2440,9350,1.0,0.0,0.0,4,8,1560,880.0,1976,1976.0,98006,47.5614,-122.13,2260,8500,39.0,1976,2014-10-15
7/28/2014,230000.0,3,0.75,1040,15000,1.0,0.0,0.0,3,6,1040,0.0,1941,1941.0,98028,47.7639,-122.234,1410,19000,74.0,1941,2014-07-28
6/8/2014,510000.0,4,2.25,2450,62290,2.0,0.0,0.0,3,8,2450,0.0,1976,1976.0,98077,47.7603,-122.074,2450,41181,39.0,1976,2014-06-08
3/5/2015,733000.0,4,2.5,2210,5002,1.0,0.0,0.0,3,7,1370,840.0,1977,1977.0,98199,47.6637,-122.40100000000001,1970,4920,38.0,1977,2015-03-05
8/14/2014,169100.0,3,2.0,1050,18304,1.0,0.0,0.0,4,7,1050,0.0,1953,1953.0,98001,47.3206,-122.26899999999999,1690,15675,62.0,1953,2014-08-14
5/6/2015,250000.0,3,2.0,1050,18304,1.0,0.0,0.0,4,7,1050,0.0,1953,1953.0,98001,47.3206,-122.26899999999999,1690,15675,62.0,1953,2015-05-06
11/3/2014,500000.0,4,2.25,2730,35100,2.0,0.0,0.0,3,8,2730,0.0,1977,1977.0,98075,47.5913,-122.012,2730,36677,38.0,1977,2014-11-03
10/7/2014,700000.0,2,1.0,1620,9855,1.0,0.0,4.0,3,8,1320,300.0,1948,1948.0,98136,47.5264,-122.384,1820,7700,67.0,1948,2014-10-07
12/22/2014,379000.0,4,2.75,2410,5225,2.0,0.0,0.0,3,8,2410,0.0,2001,2001.0,98058,47.4244,-122.15100000000001,2300,5378,14.0,2001,2014-12-22
7/15/2014,650000.0,4,2.5,3420,222156,2.0,0.0,0.0,3,9,3420,0.0,2002,2002.0,98010,47.3608,-121.97,3340,222156,13.0,2002,2014-07-15
11/19/2014,412133.0,2,1.0,920,4400,1.0,0.0,0.0,3,7,920,0.0,1948,1948.0,98103,47.6903,-122.33200000000001,1560,4600,67.0,1948,2014-11-19
4/2/2015,480000.0,4,2.25,2330,14190,1.0,0.0,0.0,3,8,1740,590.0,1962,1962.0,98034,47.718,-122.242,2330,14190,53.0,1962,2015-04-02
12/18/2014,650000.0,3,1.75,1940,10245,1.0,0.0,0.0,3,7,1940,0.0,1957,1957.0,98040,47.5833,-122.241,2720,11448,58.0,1957,2014-12-18
3/30/2015,505000.0,2,2.5,1900,5065,2.0,0.0,0.0,3,8,1900,0.0,2005,2005.0,98053,47.7175,-122.03399999999999,1350,4664,10.0,2005,2015-03-30
5/5/2015,931088.0,4,2.5,3510,17400,1.0,0.0,0.0,4,9,1930,1580.0,1957,1957.0,98005,47.5963,-122.171,2730,12120,58.0,1957,2015-05-05
9/26/2014,570000.0,4,1.75,1860,7700,1.0,0.0,0.0,4,8,1860,0.0,1964,1964.0,98008,47.62600000000001,-122.11200000000001,1860,7700,51.0,1964,2014-09-26
8/13/2014,475000.0,3,1.0,1380,4635,1.0,0.0,0.0,4,6,1380,0.0,1919,1919.0,98144,47.57,-122.285,1790,4635,96.0,1919,2014-08-13
8/5/2014,240000.0,6,1.75,2210,8594,1.0,0.0,0.0,3,7,1310,900.0,1959,1959.0,98188,47.4594,-122.273,1850,8594,56.0,1959,2014-08-05
1/14/2015,462000.0,4,2.5,2640,47480,1.0,0.0,0.0,4,8,1590,1050.0,1979,1979.0,98038,47.4258,-122.021,2390,67415,36.0,1979,2015-01-14
2/10/2015,1120000.0,3,2.5,4530,22873,2.0,0.0,2.0,5,8,3220,1310.0,1912,1912.0,98166,47.4567,-122.369,3100,18210,103.0,1912,2015-02-10
9/16/2014,243000.0,3,1.0,1500,6600,1.0,0.0,0.0,2,6,1500,0.0,1970,1970.0,98168,47.4845,-122.33,1730,6600,45.0,1970,2014-09-16
2/11/2015,660000.0,4,2.25,2010,15375,1.0,0.0,0.0,4,8,2010,0.0,1957,1957.0,98005,47.5956,-122.17399999999999,1930,15375,58.0,1957,2015-02-11
10/13/2014,1190000.0,2,1.75,2080,8112,1.0,1.0,4.0,4,8,1040,1040.0,1939,1984.0,98125,47.7134,-122.277,2030,8408,31.0,1984,2014-10-13
5/24/2014,1680000.0,4,4.25,5584,68257,2.0,0.0,0.0,3,11,5584,0.0,1998,1998.0,98014,47.6113,-121.95200000000001,5030,101901,17.0,1998,2014-05-24
9/19/2014,6890000.0,6,7.75,9890,31374,2.0,0.0,4.0,3,13,8860,1030.0,2001,2001.0,98039,47.6305,-122.24,4540,42730,14.0,2001,2014-09-19
9/10/2014,368000.0,3,2.5,2080,4307,2.0,0.0,0.0,3,7,2080,0.0,2004,2004.0,98065,47.53,-121.848,2080,4947,11.0,2004,2014-09-10
11/20/2014,811500.0,5,4.25,3970,4500,2.0,0.0,0.0,3,9,2860,1110.0,2004,2004.0,98027,47.5402,-122.069,3480,4500,11.0,2004,2014-11-20
6/4/2014,275000.0,2,1.0,770,8149,1.0,0.0,0.0,5,6,770,0.0,1948,1948.0,98155,47.7406,-122.302,770,8150,67.0,1948,2014-06-04
9/29/2014,650000.0,4,2.5,2500,6005,2.0,0.0,0.0,3,9,2500,0.0,2001,2001.0,98033,47.6922,-122.17399999999999,2680,7200,14.0,2001,2014-09-29
2/19/2015,485000.0,3,2.0,2410,50654,1.5,0.0,0.0,3,7,2410,0.0,1995,1995.0,98070,47.4154,-122.458,1900,36300,20.0,1995,2015-02-19
8/15/2014,425000.0,3,2.5,1340,10018,1.0,0.0,0.0,4,7,1340,0.0,1976,1976.0,98052,47.6366,-122.094,2520,13068,39.0,1976,2014-08-15
12/10/2014,530000.0,3,2.5,2640,13775,1.0,0.0,0.0,3,8,1550,1090.0,1978,1978.0,98005,47.5875,-122.177,2120,12432,37.0,1978,2014-12-10
5/22/2014,657000.0,4,1.75,2740,8520,1.0,0.0,2.0,3,8,1370,1370.0,1954,1954.0,98118,47.5445,-122.26299999999999,2740,9286,61.0,1954,2014-05-22
12/31/2014,315000.0,4,2.75,1580,3770,1.0,0.0,0.0,3,7,1080,500.0,2002,2002.0,98019,47.7368,-121.96799999999999,1740,3800,13.0,2002,2014-12-31
5/13/2014,273000.0,4,1.5,2180,22870,1.0,0.0,0.0,4,6,1280,900.0,1954,1975.0,98042,47.3187,-122.081,2420,22614,40.0,1975,2014-05-13
9/15/2014,550000.0,3,2.75,1960,13252,1.0,0.0,0.0,5,8,1240,720.0,1975,1975.0,98006,47.5582,-122.139,2040,9866,40.0,1975,2014-09-15
12/15/2014,347000.0,2,2.25,1560,1705,2.0,0.0,0.0,3,8,1270,290.0,2006,2006.0,98126,47.5482,-122.374,1560,1758,9.0,2006,2014-12-15
6/6/2014,525000.0,5,2.75,2440,8000,1.0,0.0,0.0,4,7,1240,1200.0,1972,1972.0,98034,47.7283,-122.17,1780,8391,43.0,1972,2014-06-06
9/25/2014,490000.0,3,1.5,990,1343,2.0,0.0,0.0,3,8,840,150.0,2007,2007.0,98112,47.6236,-122.306,1350,2521,8.0,2007,2014-09-25
12/29/2014,500000.0,3,2.25,2210,7916,2.0,0.0,0.0,3,8,2210,0.0,1978,1978.0,98133,47.7175,-122.339,1450,7955,37.0,1978,2014-12-29
1/28/2015,585000.0,3,2.75,3080,7282,2.0,0.0,0.0,3,9,3080,0.0,2008,2008.0,98059,47.4826,-122.149,3080,7274,7.0,2008,2015-01-28
11/6/2014,926500.0,4,2.75,2900,17802,1.0,0.0,2.0,3,9,1750,1150.0,1981,1981.0,98034,47.7004,-122.229,2900,15720,34.0,1981,2014-11-06
10/24/2014,465000.0,1,1.0,1020,3200,1.0,0.0,0.0,3,7,1020,0.0,1927,1927.0,98109,47.6361,-122.34299999999999,1670,3480,88.0,1927,2014-10-24
3/27/2015,200000.0,4,2.0,1900,8160,1.0,0.0,0.0,3,7,1900,0.0,1975,1975.0,98022,47.2114,-121.986,1280,6532,40.0,1975,2015-03-27
1/26/2015,1680000.0,6,4.75,5770,16747,2.0,0.0,3.0,3,12,4500,1270.0,1998,1998.0,98006,47.5512,-122.11,4470,14571,17.0,1998,2015-01-26
9/23/2014,220500.0,2,1.0,990,57499,1.0,0.0,0.0,2,6,990,0.0,1949,1949.0,98070,47.4145,-122.463,2090,27442,66.0,1949,2014-09-23
5/4/2015,329000.0,2,1.0,990,57499,1.0,0.0,0.0,2,6,990,0.0,1949,1949.0,98070,47.4145,-122.463,2090,27442,66.0,1949,2015-05-04
7/3/2014,715000.0,3,4.0,2080,2250,3.0,0.0,4.0,3,8,2080,0.0,1997,1997.0,98103,47.6598,-122.355,2080,2250,18.0,1997,2014-07-03
4/24/2015,780000.0,3,4.0,2080,2250,3.0,0.0,4.0,3,8,2080,0.0,1997,1997.0,98103,47.6598,-122.355,2080,2250,18.0,1997,2015-04-24
8/18/2014,410000.0,2,1.0,1480,4080,1.0,0.0,0.0,3,7,1050,430.0,1949,1949.0,98117,47.6842,-122.39299999999999,1310,4080,66.0,1949,2014-08-18
5/6/2015,778100.0,2,1.0,1480,4080,1.0,0.0,0.0,3,7,1050,430.0,1949,1949.0,98117,47.6842,-122.39299999999999,1310,4080,66.0,1949,2015-05-06
3/30/2015,406000.0,3,1.0,1090,11292,1.0,0.0,0.0,4,7,1090,0.0,1952,1952.0,98133,47.7429,-122.35799999999999,1570,8198,63.0,1952,2015-03-30
5/5/2014,665000.0,4,2.5,2800,5900,1.0,0.0,0.0,3,8,1660,1140.0,1963,1963.0,98115,47.6809,-122.286,2580,5900,52.0,1963,2014-05-05
